Date,AOK
2017-08-28,30.2940673828125
2017-08-29,30.267553329467773
2017-08-30,30.25869369506836
2017-08-31,30.41780662536621
2017-09-01,30.408966064453125
2017-09-05,30.373620986938477
2017-09-06,30.407262802124023
2017-09-07,30.495771408081055
2017-09-08,30.486919403076172
2017-09-11,30.531190872192383
2017-09-12,30.5223388671875
2017-09-13,30.451505661010742
2017-09-14,30.460359573364258
2017-09-15,30.495771408081055
2017-09-18,30.5223388671875
2017-09-19,30.5223388671875
2017-09-20,30.442668914794922
2017-09-21,30.460359573364258
2017-09-22,30.486919403076172
2017-09-25,30.486919403076172
2017-09-26,30.47808074951172
2017-09-27,30.407262802124023
2017-09-28,30.46921730041504
2017-09-29,30.5223388671875
2017-10-02,30.531190872192383
2017-10-03,30.584413528442383
2017-10-04,30.602155685424805
2017-10-05,30.611019134521484
2017-10-06,30.548921585083008
2017-10-09,30.584413528442383
2017-10-10,30.65537452697754
2017-10-11,30.68198585510254
2017-10-12,30.690839767456055
2017-10-13,30.788427352905273
2017-10-16,30.76180648803711
2017-10-17,30.76180648803711
2017-10-18,30.735214233398438
2017-10-19,30.708599090576172
2017-10-20,30.72633934020996
2017-10-23,30.69972038269043
2017-10-24,30.690839767456055
2017-10-25,30.619892120361328
2017-10-26,30.637638092041016
2017-10-27,30.717453002929688
2017-10-30,30.735214233398438
2017-10-31,30.735214233398438
2017-11-01,30.779558181762695
2017-11-02,30.815977096557617
2017-11-03,30.815977096557617
2017-11-06,30.869239807128906
2017-11-07,30.762699127197266
2017-11-08,30.807085037231445
2017-11-09,30.78044319152832
2017-11-10,30.700502395629883
2017-11-13,30.69163703918457
2017-11-14,30.656110763549805
2017-11-15,30.68274688720703
2017-11-16,30.762699127197266
2017-11-17,30.77157211303711
2017-11-20,30.753801345825195
2017-11-21,30.83372688293457
2017-11-22,30.922531127929688
2017-11-24,30.94918441772461
2017-11-27,30.91365623474121
2017-11-28,30.94918441772461
2017-11-29,30.851486206054688
2017-11-30,30.940288543701172
2017-12-01,30.904781341552734
2017-12-04,30.94245147705078
2017-12-05,30.94245147705078
2017-12-06,30.89759063720703
2017-12-07,30.8796443939209
2017-12-08,30.987333297729492
2017-12-11,30.96938133239746
2017-12-12,30.987333297729492
2017-12-13,31.059120178222656
2017-12-14,31.032203674316406
2017-12-15,30.99631118774414
2017-12-18,31.103994369506836
2017-12-19,30.99631118774414
2017-12-20,30.96040916442871
2017-12-21,30.96040916442871
2017-12-22,30.96938133239746
2017-12-26,31.04119110107422
2017-12-27,31.06810188293457
2017-12-28,31.109434127807617
2017-12-29,31.14540672302246
2018-01-02,31.1993408203125
2018-01-03,31.226303100585938
2018-01-04,31.28922462463379
2018-01-05,31.37911033630371
2018-01-08,31.37911033630371
2018-01-09,31.334157943725586
2018-01-10,31.30719757080078
2018-01-11,31.361125946044922
2018-01-12,31.459997177124023
2018-01-16,31.406064987182617
2018-01-17,31.43302345275879
2018-01-18,31.39708137512207
2018-01-19,31.415042877197266
2018-01-22,31.495962142944336
2018-01-23,31.558866500854492
2018-01-24,31.52292823791504
2018-01-25,31.6397647857666
2018-01-26,31.675731658935547
2018-01-29,31.585844039916992
2018-01-30,31.415042877197266
2018-01-31,31.459997177124023
2018-02-01,31.334157943725586
2018-02-02,31.029890060424805
2018-02-05,30.651798248291016
2018-02-06,30.912860870361328
2018-02-07,30.71481704711914
2018-02-08,30.498775482177734
2018-02-09,30.543777465820312
2018-02-12,30.63380241394043
2018-02-13,30.66980743408203
2018-02-14,30.786848068237305
2018-02-15,30.939878463745117
2018-02-16,30.993886947631836
2018-02-20,30.87684440612793
2018-02-21,30.831846237182617
2018-02-22,30.74182891845703
2018-02-23,30.966875076293945
2018-02-26,31.05689239501953
2018-02-27,30.87684440612793
2018-02-28,30.858856201171875
2018-03-01,30.777830123901367
2018-03-02,30.772418975830078
2018-03-05,30.84453010559082
2018-03-06,30.85354995727539
2018-03-07,30.88960838317871
2018-03-08,30.95269775390625
2018-03-09,31.051855087280273
2018-03-12,31.069875717163086
2018-03-13,31.024810791015625
2018-03-14,31.033832550048828
2018-03-15,31.024810791015625
2018-03-16,30.997764587402344
2018-03-19,30.88960838317871
2018-03-20,30.862564086914062
2018-03-21,30.85354995727539
2018-03-22,30.7634220123291
2018-03-23,30.51103401184082
2018-03-26,30.736377716064453
2018-03-27,30.691293716430664
2018-03-28,30.72735595703125
2018-03-29,30.88059425354004
2018-04-02,30.691293716430664
2018-04-03,30.74458885192871
2018-04-04,30.753625869750977
2018-04-05,30.78073501586914
2018-04-06,30.699426651000977
2018-04-09,30.798789978027344
2018-04-10,30.92522621154785
2018-04-11,30.889101028442383
2018-04-12,30.89813232421875
2018-04-13,30.83492088317871
2018-04-16,30.952329635620117
2018-04-17,31.006521224975586
2018-04-18,31.015552520751953
2018-04-19,30.92522621154785
2018-04-20,30.81683921813965
2018-04-23,30.72654914855957
2018-04-24,30.66332244873047
2018-04-25,30.65427017211914
2018-04-26,30.771692276000977
2018-04-27,30.78975486755371
2018-04-30,30.70847511291504
2018-05-01,30.681371688842773
2018-05-02,30.617151260375977
2018-05-03,30.635238647460938
2018-05-04,30.761869430541992
2018-05-07,30.71663475036621
2018-05-08,30.707612991333008
2018-05-09,30.75283432006836
2018-05-10,30.870403289794922
2018-05-11,30.915632247924805
2018-05-14,30.87946128845215
2018-05-15,30.707612991333008
2018-05-16,30.761869430541992
2018-05-17,30.761869430541992
2018-05-18,30.707612991333008
2018-05-21,30.816139221191406
2018-05-22,30.807092666625977
2018-05-23,30.816139221191406
2018-05-24,30.834228515625
2018-05-25,30.861356735229492
2018-05-29,30.8252010345459
2018-05-30,30.87946128845215
2018-05-31,30.816139221191406
2018-06-01,30.906585693359375
2018-06-04,30.878511428833008
2018-06-05,30.905675888061523
2018-06-06,30.932849884033203
2018-06-07,30.89661407470703
2018-06-08,30.932849884033203
2018-06-11,30.923805236816406
2018-06-12,30.878511428833008
2018-06-13,30.932849884033203
2018-06-14,30.987201690673828
2018-06-15,30.932849884033203
2018-06-18,30.905675888061523
2018-06-19,30.869468688964844
2018-06-20,30.824169158935547
2018-06-21,30.797000885009766
2018-06-22,30.815120697021484
2018-06-25,30.724525451660156
2018-06-26,30.70641326904297
2018-06-27,30.697345733642578
2018-06-28,30.742633819580078
2018-06-29,30.797000885009766
2018-07-02,30.733579635620117
2018-07-03,30.69353485107422
2018-07-05,30.820941925048828
2018-07-06,30.957454681396484
2018-07-09,31.01205825805664
2018-07-10,31.048431396484375
2018-07-11,30.92102813720703
2018-07-12,31.01205825805664
2018-07-13,31.048431396484375
2018-07-16,31.03023910522461
2018-07-17,31.039323806762695
2018-07-18,31.039323806762695
2018-07-19,31.039323806762695
2018-07-20,31.03023910522461
2018-07-23,30.99382781982422
2018-07-24,31.02113914489746
2018-07-25,31.166719436645508
2018-07-26,31.130329132080078
2018-07-27,31.130329132080078
2018-07-30,31.05752944946289
2018-07-31,31.0848331451416
2018-08-01,31.075725555419922
2018-08-02,31.045642852783203
2018-08-03,31.16415023803711
2018-08-06,31.10945701599121
2018-08-07,31.145917892456055
2018-08-08,31.16415023803711
2018-08-09,31.17326545715332
2018-08-10,31.06389045715332
2018-08-13,31.018310546875
2018-08-14,31.05476951599121
2018-08-15,30.9362735748291
2018-08-16,31.009201049804688
2018-08-17,31.08212661743164
2018-08-20,31.155038833618164
2018-08-21,31.200607299804688
2018-08-22,31.246179580688477
2018-08-23,31.19150161743164
2018-08-24,31.264419555664062
2018-08-27,31.328227996826172
2018-08-28,31.264419555664062
2018-08-29,31.337322235107422
2018-08-30,31.237083435058594
2018-08-31,31.309982299804688
2018-09-04,31.155038833618164
2018-09-05,31.081993103027344
2018-09-06,31.081993103027344
2018-09-07,31.01806640625
2018-09-10,31.027193069458008
2018-09-11,31.01806640625
2018-09-12,31.100252151489258
2018-09-13,31.164165496826172
2018-09-14,31.09111785888672
2018-09-17,31.081993103027344
2018-09-18,31.100252151489258
2018-09-19,31.1550350189209
2018-09-20,31.246347427368164
2018-09-21,31.218957901000977
2018-09-24,31.200687408447266
2018-09-25,31.200687408447266
2018-09-26,31.218957901000977
2018-09-27,31.209821701049805
2018-09-28,31.218957901000977
2018-10-01,31.200687408447266
2018-10-02,31.15401840209961
2018-10-03,31.108238220214844
2018-10-04,30.925214767456055
2018-10-05,30.82452964782715
2018-10-08,30.78792381286621
2018-10-09,30.797075271606445
2018-10-10,30.522512435913086
2018-10-11,30.440141677856445
2018-10-12,30.467607498168945
2018-10-15,30.504207611083984
2018-10-16,30.632349014282227
2018-10-17,30.60487937927246
2018-10-18,30.458444595336914
2018-10-19,30.430988311767578
2018-10-22,30.403549194335938
2018-10-23,30.421844482421875
2018-10-24,30.11981773376465
2018-10-25,30.302854537963867
2018-10-26,30.257104873657227
2018-10-29,30.13811492919922
2018-10-30,30.257104873657227
2018-10-31,30.312013626098633
2018-11-01,30.449302673339844
2018-11-02,30.402542114257812
2018-11-05,30.45755386352539
2018-11-06,30.512544631958008
2018-11-07,30.677587509155273
2018-11-08,30.6042423248291
2018-11-09,30.512544631958008
2018-11-12,30.375028610229492
2018-11-13,30.393375396728516
2018-11-14,30.375028610229492
2018-11-15,30.43004608154297
2018-11-16,30.50339698791504
2018-11-19,30.3475284576416
2018-11-20,30.182479858398438
2018-11-21,30.292524337768555
2018-11-23,30.246662139892578
2018-11-26,30.35669708251953
2018-11-27,30.33836555480957
2018-11-28,30.530902862548828
2018-11-29,30.585906982421875
2018-11-30,30.576730728149414
2018-12-03,30.750940322875977
2018-12-04,30.518573760986328
2018-12-06,30.500211715698242
2018-12-07,30.380821228027344
2018-12-10,30.298154830932617
2018-12-11,30.344091415405273
2018-12-12,30.445114135742188
2018-12-13,30.399192810058594
2018-12-14,30.279802322387695
2018-12-17,30.187955856323242
2018-12-18,30.25224494934082
2018-12-19,30.16958236694336
2018-12-20,30.05937957763672
2018-12-21,29.903247833251953
2018-12-24,29.728750228881836
2018-12-26,30.01346206665039
2018-12-27,30.068561553955078
2018-12-28,30.10269546508789
2018-12-31,30.185726165771484
2019-01-02,30.250303268432617
2019-01-03,30.121156692504883
2019-01-04,30.370223999023438
2019-01-07,30.407136917114258
2019-01-08,30.44403839111328
2019-01-09,30.573183059692383
2019-01-10,30.582429885864258
2019-01-11,30.536298751831055
2019-01-14,30.545522689819336
2019-01-15,30.573183059692383
2019-01-16,30.665456771850586
2019-01-17,30.674684524536133
2019-01-18,30.785377502441406
2019-01-22,30.69312858581543
2019-01-23,30.70233917236328
2019-01-24,30.757705688476562
2019-01-25,30.868406295776367
2019-01-28,30.79461097717285
2019-01-29,30.822282791137695
2019-01-30,30.979110717773438
2019-01-31,31.126739501953125
2019-02-01,31.062143325805664
2019-02-04,31.123153686523438
2019-02-05,31.20633888244629
2019-02-06,31.169376373291016
2019-02-07,31.095420837402344
2019-02-08,31.104665756225586
2019-02-11,31.104665756225586
2019-02-12,31.20633888244629
2019-02-13,31.169376373291016
2019-02-14,31.234073638916016
2019-02-15,31.317272186279297
2019-02-19,31.43743896484375
2019-02-20,31.40970230102539
2019-02-21,31.354244232177734
2019-02-22,31.483652114868164
2019-02-25,31.502145767211914
2019-02-26,31.511384963989258
2019-02-27,31.483652114868164
2019-02-28,31.428194046020508
2019-03-01,31.4189453125
2019-03-04,31.447660446166992
2019-03-05,31.447660446166992
2019-03-06,31.447660446166992
2019-03-07,31.355056762695312
2019-03-08,31.355056762695312
2019-03-11,31.531002044677734
2019-03-12,31.54951286315918
2019-03-13,31.5958194732666
2019-03-14,31.5958194732666
2019-03-15,31.70694351196289
2019-03-18,31.79953956604004
2019-03-19,31.771770477294922
2019-03-20,31.84583854675293
2019-03-21,31.91992950439453
2019-03-22,31.79953956604004
2019-03-25,31.762495040893555
2019-03-26,31.827329635620117
2019-03-27,31.901405334472656
2019-03-28,31.91066551208496
2019-03-29,31.96623420715332
2019-04-01,32.00326919555664
2019-04-02,32.015342712402344
2019-04-03,32.03388595581055
2019-04-04,32.08031463623047
2019-04-05,32.13601303100586
2019-04-08,32.098880767822266
2019-04-09,32.1081657409668
2019-04-10,32.163848876953125
2019-04-11,32.154563903808594
2019-04-12,32.173126220703125
2019-04-15,32.173126220703125
2019-04-16,32.12672805786133
2019-04-17,32.145294189453125
2019-04-18,32.173126220703125
2019-04-22,32.145294189453125
2019-04-23,32.22882843017578
2019-04-24,32.23811340332031
2019-04-25,32.19169998168945
2019-04-26,32.25667190551758
2019-04-29,32.312374114990234
2019-04-30,32.3031005859375
2019-05-01,32.29380798339844
2019-05-02,32.15711212158203
2019-05-03,32.333797454833984
2019-05-06,32.259395599365234
2019-05-07,32.166412353515625
2019-05-08,32.11991882324219
2019-05-09,32.08271789550781
2019-05-10,32.07341766357422
2019-05-13,31.915328979492188
2019-05-14,31.980424880981445
2019-05-15,32.03621292114258
2019-05-16,32.129215240478516
2019-05-17,32.04551315307617
2019-05-20,31.999021530151367
2019-05-21,32.05481719970703
2019-05-22,32.008304595947266
2019-05-23,31.999021530151367
2019-05-24,32.03621292114258
2019-05-28,32.03621292114258
2019-05-29,31.999021530151367
2019-05-30,32.02691650390625
2019-05-31,32.04551315307617
2019-06-03,32.07341766357422
2019-06-04,32.24483871459961
2019-06-05,32.30072784423828
2019-06-06,32.338008880615234
2019-06-07,32.505706787109375
2019-06-10,32.459110260009766
2019-06-11,32.52433395385742
2019-06-12,32.487060546875
2019-06-13,32.56160354614258
2019-06-14,32.53364181518555
2019-06-17,32.53364181518555
2019-06-18,32.710670471191406
2019-06-19,32.794517517089844
2019-06-20,32.999473571777344
2019-06-21,32.887691497802734
2019-06-24,32.92494583129883
2019-06-25,32.869049072265625
2019-06-26,32.82247543334961
2019-06-27,32.9156494140625
2019-06-28,32.9715461730957
2019-07-01,33.02743911743164
2019-07-02,33.04990768432617
2019-07-03,33.162261962890625
2019-07-05,33.04990768432617
2019-07-08,33.021812438964844
2019-07-09,32.946922302246094
2019-07-10,33.04990768432617
2019-07-11,32.99372482299805
2019-07-12,33.021812438964844
2019-07-15,33.012451171875
2019-07-16,33.003108978271484
2019-07-17,33.04990768432617
2019-07-18,33.11543655395508
2019-07-19,33.04054641723633
2019-07-22,33.09671401977539
2019-07-23,33.08734893798828
2019-07-24,33.15290451049805
2019-07-25,33.1060791015625
2019-07-26,33.14352798461914
2019-07-29,33.1716194152832
2019-07-30,33.12480926513672
2019-07-31,33.05926513671875
2019-08-01,33.1060791015625
2019-08-02,33.05732727050781
2019-08-05,32.8697509765625
2019-08-06,33.019813537597656
2019-08-07,32.991668701171875
2019-08-08,33.12295913696289
2019-08-09,33.09482955932617
2019-08-12,33.05732727050781
2019-08-13,33.13233947753906
2019-08-14,32.94477081298828
2019-08-15,33.07606887817383
2019-08-16,33.179229736328125
2019-08-19,33.1979866027832
2019-08-20,33.21674346923828
2019-08-21,33.25425720214844
2019-08-22,33.1979866027832
2019-08-23,33.08544158935547
2019-08-26,33.179229736328125
2019-08-27,33.179229736328125
2019-08-28,33.26362991333008
2019-08-29,33.35740280151367
2019-08-30,33.394927978515625
2019-09-03,33.36678695678711
2019-09-04,33.50957489013672
2019-09-05,33.48140335083008
2019-09-06,33.56594467163086
2019-09-09,33.48140335083008
2019-09-10,33.368656158447266
2019-09-11,33.434425354003906
2019-09-12,33.44381332397461
2019-09-13,33.34987258911133
2019-09-16,33.3874626159668
2019-09-17,33.425025939941406
2019-09-18,33.3874626159668
2019-09-19,33.48140335083008
2019-09-20,33.52836990356445
2019-09-23,33.50957489013672
2019-09-24,33.51896667480469
2019-09-25,33.41563034057617
2019-09-26,33.48140335083008
2019-09-27,33.44381332397461
2019-09-30,33.50019073486328
2019-10-01,33.4062385559082
2019-10-02,33.23863983154297
2019-10-03,33.42695999145508
2019-10-04,33.54936981201172
2019-10-07,33.49286651611328
2019-10-08,33.36104965209961
2019-10-09,33.41754913330078
2019-10-10,33.398712158203125
2019-10-11,33.46463394165039
2019-10-14,33.49286651611328
2019-10-15,33.52111053466797
2019-10-16,33.55878829956055
2019-10-17,33.568199157714844
2019-10-18,33.568199157714844
2019-10-21,33.568199157714844
2019-10-22,33.5776252746582
2019-10-23,33.61528396606445
2019-10-24,33.6529426574707
2019-10-25,33.6529426574707
2019-10-28,33.63410949707031
2019-10-29,33.6529426574707
2019-10-30,33.7282829284668
2019-10-31,33.794185638427734
2019-11-01,33.88834762573242
2019-11-04,33.815731048583984
2019-11-05,33.7591667175293
2019-11-06,33.815731048583984
2019-11-07,33.78744125366211
2019-11-08,33.768585205078125
2019-11-11,33.77802658081055
2019-11-12,33.768585205078125
2019-11-13,33.740299224853516
2019-11-14,33.85345458984375
2019-11-15,33.91946792602539
2019-11-18,33.928897857666016
2019-11-19,33.947757720947266
2019-11-20,33.976036071777344
2019-11-21,33.91946792602539
2019-11-22,33.90061569213867
2019-11-25,34.042049407958984
2019-11-26,34.03262710571289
2019-11-27,34.08921432495117
2019-11-29,34.004329681396484
2019-12-02,33.83460235595703
2019-12-03,33.89126205444336
2019-12-04,33.95735168457031
2019-12-05,33.98569107055664
2019-12-06,34.032901763916016
2019-12-09,34.02345657348633
2019-12-10,34.02345657348633
2019-12-11,34.13678741455078
2019-12-12,34.13678741455078
2019-12-13,34.19343948364258
2019-12-16,34.297298431396484
2019-12-17,34.30675506591797
2019-12-18,34.268978118896484
2019-12-19,34.240657806396484
2019-12-20,34.335086822509766
2019-12-23,34.325626373291016
2019-12-24,34.304771423339844
2019-12-26,34.39964294433594
2019-12-27,34.447078704833984
2019-12-30,34.39964294433594
2019-12-31,34.380672454833984
2020-01-02,34.54194641113281
2020-01-03,34.51347351074219
2020-01-06,34.51347351074219
2020-01-07,34.47553253173828
2020-01-08,34.456546783447266
2020-01-09,34.532466888427734
2020-01-10,34.57988739013672
2020-01-13,34.63680648803711
2020-01-14,34.63680648803711
2020-01-15,34.66526412963867
2020-01-16,34.7601318359375
2020-01-17,34.79808807373047
2020-01-21,34.73167419433594
2020-01-22,34.788612365722656
2020-01-23,34.83603286743164
2020-01-24,34.79808807373047
2020-01-27,34.655784606933594
2020-01-28,34.73167419433594
2020-01-29,34.779117584228516
2020-01-30,34.7601318359375
2020-01-31,34.62732696533203
2020-02-03,34.63680648803711
2020-02-04,34.76790237426758
2020-02-05,34.85340881347656
2020-02-06,34.87239456176758
2020-02-07,34.90089797973633
2020-02-10,34.98640060424805
2020-02-11,35.0148811340332
2020-02-12,35.033878326416016
2020-02-13,35.033878326416016
2020-02-14,35.052879333496094
2020-02-18,35.04338455200195
2020-02-19,35.090877532958984
2020-02-20,35.090877532958984
2020-02-21,35.04338455200195
2020-02-24,34.69189453125
2020-02-25,34.45441818237305
2020-02-26,34.44492721557617
2020-02-27,34.074440002441406
2020-02-28,34.1219482421875
2020-03-02,34.40692901611328
2020-03-03,34.373619079589844
2020-03-04,34.678077697753906
2020-03-05,34.49730682373047
2020-03-06,34.45925521850586
2020-03-09,33.62202835083008
2020-03-10,33.79327392578125
2020-03-11,32.95604705810547
2020-03-12,31.500436782836914
2020-03-13,32.1854362487793
2020-03-16,31.215024948120117
2020-03-17,31.157926559448242
2020-03-18,30.025779724121094
2020-03-19,29.987722396850586
2020-03-20,30.082874298095703
2020-03-23,30.29217529296875
2020-03-24,31.005708694458008
2020-03-25,31.490917205810547
2020-03-26,32.29007339477539
2020-03-27,32.06174850463867
2020-03-30,32.32814407348633
2020-03-31,32.13785934448242
2020-04-01,31.85244369506836
2020-04-02,32.15000534057617
2020-04-03,31.844812393188477
2020-04-06,32.569644927978516
2020-04-07,32.579185485839844
2020-04-08,32.8176155090332
2020-04-09,33.22771072387695
2020-04-13,32.9606819152832
2020-04-14,33.342159271240234
2020-04-15,33.17048645019531
2020-04-16,33.17048645019531
2020-04-17,33.408931732177734
2020-04-20,33.20863342285156
2020-04-21,32.989288330078125
2020-04-22,33.17048645019531
2020-04-23,33.237247467041016
2020-04-24,33.30400848388672
2020-04-27,33.428001403808594
2020-04-28,33.437538146972656
2020-04-29,33.75225830078125
2020-04-30,33.609195709228516
2020-05-01,33.284934997558594
2020-05-04,33.33269500732422
2020-05-05,33.38044738769531
2020-05-06,33.20853042602539
2020-05-07,33.4282112121582
2020-05-08,33.514163970947266
2020-05-11,33.53326416015625
2020-05-12,33.38044738769531
2020-05-13,33.275390625
2020-05-14,33.36134719848633
2020-05-15,33.3900032043457
2020-05-18,33.7147331237793
2020-05-19,33.66697311401367
2020-05-20,33.85798645019531
2020-05-21,33.86754608154297
2020-05-22,33.838890075683594
2020-05-26,34.058563232421875
2020-05-27,34.20181655883789
2020-05-28,34.2209358215332
2020-05-29,34.306888580322266
2020-06-01,34.34508514404297
2020-06-02,34.552616119384766
2020-06-03,34.73432540893555
2020-06-04,34.63869094848633
2020-06-05,34.93516159057617
2020-06-08,35.12642288208008
2020-06-09,35.04035568237305
2020-06-10,34.96384048461914
2020-06-11,34.26572036743164
2020-06-12,34.552616119384766
2020-06-15,34.581302642822266
2020-06-16,34.79170608520508
2020-06-17,34.72476577758789
2020-06-18,34.81084060668945
2020-06-19,34.772579193115234
2020-06-22,34.849082946777344
2020-06-23,34.88733673095703
2020-06-24,34.62913131713867
2020-06-25,34.772579193115234
2020-06-26,34.57174301147461
2020-06-29,34.60043716430664
2020-06-30,34.82038879394531
2020-07-01,34.86820983886719
2020-07-02,34.91715621948242
2020-07-06,35.13790512084961
2020-07-07,35.12831115722656
2020-07-08,35.214691162109375
